LineTotal,ProductID,ProductName,SubcategoryName,CategoryName,OrderDate
1619.97,977,"Road-750 Black, 58",Road Bikes,Bikes,2013-12-18
1619.97,999,"Road-750 Black, 52",Road Bikes,Bikes,2014-04-22
1619.97,999,"Road-750 Black, 52",Road Bikes,Bikes,2014-03-02
1619.97,999,"Road-750 Black, 52",Road Bikes,Bikes,2014-01-14
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2014-04-17
1619.97,997,"Road-750 Black, 44",Road Bikes,Bikes,2013-09-09
1619.97,977,"Road-750 Black, 58",Road Bikes,Bikes,2014-05-23
1619.97,997,"Road-750 Black, 44",Road Bikes,Bikes,2014-04-27
1619.97,977,"Road-750 Black, 58",Road Bikes,Bikes,2013-12-06
1619.97,999,"Road-750 Black, 52",Road Bikes,Bikes,2014-02-17
1619.97,999,"Road-750 Black, 52",Road Bikes,Bikes,2013-12-17
1619.97,999,"Road-750 Black, 52",Road Bikes,Bikes,2014-05-16
1619.97,997,"Road-750 Black, 44",Road Bikes,Bikes,2014-05-17
1619.97,999,"Road-750 Black, 52",Road Bikes,Bikes,2014-05-28
1619.97,977,"Road-750 Black, 58",Road Bikes,Bikes,2014-05-24
1619.97,997,"Road-750 Black, 44",Road Bikes,Bikes,2014-02-05
1619.97,997,"Road-750 Black, 44",Road Bikes,Bikes,2014-04-19
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2013-07-28
1619.97,999,"Road-750 Black, 52",Road Bikes,Bikes,2014-03-08
1619.97,997,"Road-750 Black, 44",Road Bikes,Bikes,2014-02-15
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2013-12-19
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2014-02-22
1619.97,997,"Road-750 Black, 44",Road Bikes,Bikes,2014-04-20
1619.97,997,"Road-750 Black, 44",Road Bikes,Bikes,2014-03-03
1619.97,997,"Road-750 Black, 44",Road Bikes,Bikes,2013-11-26
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2014-03-10
1619.97,999,"Road-750 Black, 52",Road Bikes,Bikes,2013-11-18
1619.97,999,"Road-750 Black, 52",Road Bikes,Bikes,2014-03-03
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2013-10-16
1619.97,999,"Road-750 Black, 52",Road Bikes,Bikes,2013-12-05
1619.97,997,"Road-750 Black, 44",Road Bikes,Bikes,2013-12-04
1619.97,999,"Road-750 Black, 52",Road Bikes,Bikes,2013-11-07
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2014-01-06
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2013-11-05
1619.97,999,"Road-750 Black, 52",Road Bikes,Bikes,2013-11-13
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2014-04-11
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2013-11-04
1619.97,997,"Road-750 Black, 44",Road Bikes,Bikes,2014-05-06
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2013-08-29
1619.97,999,"Road-750 Black, 52",Road Bikes,Bikes,2014-04-05
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2013-11-07
1619.97,997,"Road-750 Black, 44",Road Bikes,Bikes,2013-12-23
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2014-04-22
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2013-10-13
1619.97,977,"Road-750 Black, 58",Road Bikes,Bikes,2014-04-24
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2014-02-18
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2013-11-11
1619.97,997,"Road-750 Black, 44",Road Bikes,Bikes,2014-05-14
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2014-04-28
1619.97,997,"Road-750 Black, 44",Road Bikes,Bikes,2014-03-23
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2014-02-06
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2013-11-27
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2014-05-17
1619.97,999,"Road-750 Black, 52",Road Bikes,Bikes,2014-05-25
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2014-03-17
1619.97,997,"Road-750 Black, 44",Road Bikes,Bikes,2014-03-11
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2014-01-16
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2014-03-20
1619.97,998,"Road-750 Black, 48",Road Bikes,Bikes,2014-04-19
1619.97,997,"Road-750 Black, 44",Road Bikes,Bikes,2014-01-22
1619.97,999,"Road-750 Black, 52",Road Bikes,Bikes,2014-01-11
1619.97,997,"Road-750 Black, 44",Road Bikes,Bikes,2013-08-15
1619.97,999,"Road-750 Black, 52",Road Bikes,Bikes,2014-05-13
1619.97,997,"Road-750 Black, 44",Road Bikes,Bikes,2013-06-08
1619.97,999,"Road-750 Black, 52",Road Bikes,Bikes,2014-05-23
1619.82,857,"Men's Bib-Shorts, L",Bib-Shorts,Clothing,2012-12-31
1619.52,745,"HL Mountain Frame - Black, 48",Mountain Frames,Components,2012-02-29
1619.52,744,"HL Mountain Frame - Black, 44",Mountain Frames,Components,2012-03-30
1619.52,745,"HL Mountain Frame - Black, 48",Mountain Frames,Components,2011-08-31
1603.60,941,Touring Pedal,Pedals,Components,2013-06-30
1601.92,936,ML Mountain Pedal,Pedals,Components,2013-06-30
1600.42,886,"LL Touring Frame - Yellow, 62",Touring Frames,Components,2013-11-30
1595.77,868,"Women's Mountain Shorts, M",Shorts,Clothing,2014-01-29
1591.35,859,"Half-Finger Gloves, M",Gloves,Clothing,2012-07-31
1587.62,843,Cable Lock,Locks,Accessories,2012-05-30
1587.40,809,ML Mountain Handlebars,Handlebars,Components,2012-12-31
1584.92,712,AWC Logo Cap,Caps,Clothing,2013-09-30
1579.20,910,HL Mountain Seat/Saddle,Saddles,Components,2014-05-01
1579.20,910,HL Mountain Seat/Saddle,Saddles,Components,2014-03-31
1574.44,810,HL Mountain Handlebars,Handlebars,Components,2012-08-30
1565.98,763,"Road-650 Red, 48",Road Bikes,Bikes,2012-08-11
1565.98,769,"Road-650 Black, 48",Road Bikes,Bikes,2013-05-27
1565.98,770,"Road-650 Black, 52",Road Bikes,Bikes,2013-05-13
1565.98,763,"Road-650 Red, 48",Road Bikes,Bikes,2012-11-05
1565.98,760,"Road-650 Red, 60",Road Bikes,Bikes,2012-10-29
1565.98,766,"Road-650 Black, 60",Road Bikes,Bikes,2012-12-14
1565.98,766,"Road-650 Black, 60",Road Bikes,Bikes,2013-04-29
1565.98,770,"Road-650 Black, 52",Road Bikes,Bikes,2012-06-08
1565.98,762,"Road-650 Red, 44",Road Bikes,Bikes,2012-11-12
1565.98,762,"Road-650 Red, 44",Road Bikes,Bikes,2013-03-14
1565.98,766,"Road-650 Black, 60",Road Bikes,Bikes,2013-01-21
1565.98,759,"Road-650 Red, 58",Road Bikes,Bikes,2013-05-18
1565.98,765,"Road-650 Black, 58",Road Bikes,Bikes,2012-11-05
1565.98,763,"Road-650 Red, 48",Road Bikes,Bikes,2013-04-22
1565.98,769,"Road-650 Black, 48",Road Bikes,Bikes,2012-09-10
1565.98,766,"Road-650 Black, 60",Road Bikes,Bikes,2012-12-09
1565.98,763,"Road-650 Red, 48",Road Bikes,Bikes,2013-05-18
1565.98,762,"Road-650 Red, 44",Road Bikes,Bikes,2013-02-01
1565.98,767,"Road-650 Black, 62",Road Bikes,Bikes,2013-05-20
1565.98,762,"Road-650 Red, 44",Road Bikes,Bikes,2012-11-27
1565.98,759,"Road-650 Red, 58",Road Bikes,Bikes,2012-10-26
1565.98,762,"Road-650 Red, 44",Road Bikes,Bikes,2013-03-07
1565.98,761,"Road-650 Red, 62",Road Bikes,Bikes,2012-10-20
1565.98,759,"Road-650 Red, 58",Road Bikes,Bikes,2013-04-18
1565.98,759,"Road-650 Red, 58",Road Bikes,Bikes,2013-03-03
1565.98,759,"Road-650 Red, 58",Road Bikes,Bikes,2013-03-26
1565.98,765,"Road-650 Black, 58",Road Bikes,Bikes,2013-01-29
1565.98,763,"Road-650 Red, 48",Road Bikes,Bikes,2013-03-29
1565.98,767,"Road-650 Black, 62",Road Bikes,Bikes,2012-06-02
1565.98,765,"Road-650 Black, 58",Road Bikes,Bikes,2012-07-26
1565.98,761,"Road-650 Red, 62",Road Bikes,Bikes,2013-05-04
1565.98,759,"Road-650 Red, 58",Road Bikes,Bikes,2012-12-22
1565.98,765,"Road-650 Black, 58",Road Bikes,Bikes,2013-01-20
1565.98,759,"Road-650 Red, 58",Road Bikes,Bikes,2013-01-05
1565.98,759,"Road-650 Red, 58",Road Bikes,Bikes,2012-10-04
1560.17,806,ML Headset,Headsets,Components,2012-11-30
1557.38,716,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,2012-12-31
1554.82,935,LL Mountain Pedal,Pedals,Components,2013-07-31
1554.36,707,"Sport-100 Helmet, Red",Helmets,Accessories,2011-10-01
1549.69,716,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,2014-01-29
1547.74,841,"Men's Sports Shorts, S",Shorts,Clothing,2012-08-30
1546.57,877,Bike Wash - Dissolver,Cleaners,Accessories,2013-06-30
1538.98,981,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,2013-08-17
1538.98,982,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes,2013-10-20
1538.98,980,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,2013-10-11
1538.98,983,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes,2014-02-23
1538.98,980,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,2013-09-07
1538.98,983,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes,2014-05-19
1538.98,983,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes,2014-03-17
1538.98,981,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,2013-08-09
1538.98,982,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes,2014-04-02
1538.98,982,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes,2013-11-27
1538.98,980,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,2014-02-13
1538.98,983,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes,2014-04-25
1538.98,980,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,2013-11-27
1538.98,983,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes,2013-09-23
1538.98,983,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes,2014-03-18
1538.98,981,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,2013-11-03
1538.98,981,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,2014-04-02
1538.98,981,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,2014-03-04
1538.98,982,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes,2013-11-15
1538.98,981,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,2014-05-14
1538.98,981,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,2014-01-23
1538.98,980,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,2014-02-01
1538.98,983,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes,2014-04-09
1538.98,981,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,2013-12-15
1538.98,980,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,2013-09-06
1538.98,981,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,2014-03-07
1538.98,980,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,2014-03-20
1538.98,983,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes,2013-06-27
1538.98,980,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,2014-03-03
1538.98,981,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,2014-02-28
1538.98,982,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes,2013-12-18
1538.98,980,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,2014-01-07
1538.98,982,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes,2014-05-23
1538.98,981,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,2014-01-02
1538.98,980,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,2014-05-11
1538.98,983,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes,2013-09-02
1538.98,982,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes,2014-04-29
1538.98,981,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,2014-03-03
1538.98,980,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,2013-09-11
1538.98,980,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,2014-01-13
1538.98,980,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,2013-11-09
1538.98,982,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes,2013-08-03
1538.98,981,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,2013-11-05
1538.98,980,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,2014-03-12
1538.98,980,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,2014-04-17
1538.98,981,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,2013-09-06
1538.98,981,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,2014-02-14
1538.98,982,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes,2014-03-18
1538.98,983,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes,2014-01-05
1538.98,981,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,2013-11-28
1538.98,981,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,2014-05-26
1538.98,982,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes,2014-01-10
1538.98,982,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes,2013-12-12
1538.98,982,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes,2014-05-21
1538.98,980,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,2014-01-27
1538.98,980,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,2013-10-12
1538.98,980,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,2014-02-20
1538.98,983,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes,2014-04-11
1538.98,982,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes,2014-01-20
1538.98,983,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes,2014-05-26
1538.98,980,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,2014-05-02
1538.98,983,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes,2014-03-14
1538.98,981,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,2013-07-02
1538.98,983,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes,2013-10-20
1538.98,983,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes,2013-11-23
1533.07,858,"Half-Finger Gloves, S",Gloves,Clothing,2013-08-30
1529.80,853,"Women's Tights, M",Tights,Clothing,2012-05-30
1529.80,853,"Women's Tights, M",Tights,Clothing,2013-02-28
1528.54,716,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,2011-10-31
1524.99,841,"Men's Sports Shorts, S",Shorts,Clothing,2012-10-30
1523.23,809,ML Mountain Handlebars,Handlebars,Components,2013-05-30
1522.48,711,"Sport-100 Helmet, Blue",Helmets,Accessories,2011-10-31
1516.15,718,"HL Road Frame - Red, 44",Road Frames,Components,2011-10-01
1516.03,916,HL Touring Seat/Saddle,Saddles,Components,2014-05-01
1515.40,810,HL Mountain Handlebars,Handlebars,Components,2013-08-30
1515.00,843,Cable Lock,Locks,Accessories,2013-03-30
1508.58,858,"Half-Finger Gloves, S",Gloves,Clothing,2013-10-30
1504.40,861,"Full-Finger Gloves, S",Gloves,Clothing,2013-03-30
1499.25,844,Minipump,Pumps,Accessories,2013-03-30
1493.80,708,"Sport-100 Helmet, Black",Helmets,Accessories,2012-04-30
1491.57,986,"Mountain-500 Silver, 44",Mountain Bikes,Bikes,2014-05-01
1490.16,936,ML Mountain Pedal,Pedals,Components,2014-05-01
1489.70,714,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,2014-01-29
1484.80,853,"Women's Tights, M",Tights,Clothing,2012-08-30
1484.70,978,"Touring-3000 Blue, 44",Touring Bikes,Bikes,2013-08-24
1484.70,959,"Touring-3000 Blue, 58",Touring Bikes,Bikes,2014-05-16
1484.70,965,"Touring-3000 Yellow, 62",Touring Bikes,Bikes,2014-01-22
1484.70,978,"Touring-3000 Blue, 44",Touring Bikes,Bikes,2014-04-07
1484.70,960,"Touring-3000 Blue, 62",Touring Bikes,Bikes,2014-04-12
1484.70,978,"Touring-3000 Blue, 44",Touring Bikes,Bikes,2013-09-03
1484.70,978,"Touring-3000 Blue, 44",Touring Bikes,Bikes,2013-12-25
1484.70,960,"Touring-3000 Blue, 62",Touring Bikes,Bikes,2014-04-08
1484.70,961,"Touring-3000 Yellow, 44",Touring Bikes,Bikes,2013-11-23
1484.70,964,"Touring-3000 Yellow, 58",Touring Bikes,Bikes,2013-11-04
1484.70,964,"Touring-3000 Yellow, 58",Touring Bikes,Bikes,2013-06-08
1484.70,959,"Touring-3000 Blue, 58",Touring Bikes,Bikes,2013-10-22
1484.70,962,"Touring-3000 Yellow, 50",Touring Bikes,Bikes,2014-04-02
1484.70,961,"Touring-3000 Yellow, 44",Touring Bikes,Bikes,2014-04-15
1484.70,962,"Touring-3000 Yellow, 50",Touring Bikes,Bikes,2014-03-19
1484.70,960,"Touring-3000 Blue, 62",Touring Bikes,Bikes,2014-01-25
1484.70,962,"Touring-3000 Yellow, 50",Touring Bikes,Bikes,2014-04-15
1484.70,964,"Touring-3000 Yellow, 58",Touring Bikes,Bikes,2013-12-07
1484.70,962,"Touring-3000 Yellow, 50",Touring Bikes,Bikes,2014-04-13
1484.70,958,"Touring-3000 Blue, 54",Touring Bikes,Bikes,2013-12-19
1484.70,961,"Touring-3000 Yellow, 44",Touring Bikes,Bikes,2014-05-29
1484.70,958,"Touring-3000 Blue, 54",Touring Bikes,Bikes,2014-05-19
1484.70,963,"Touring-3000 Yellow, 54",Touring Bikes,Bikes,2013-10-14
1484.70,960,"Touring-3000 Blue, 62",Touring Bikes,Bikes,2013-08-07
1484.70,963,"Touring-3000 Yellow, 54",Touring Bikes,Bikes,2013-09-12
1484.70,960,"Touring-3000 Blue, 62",Touring Bikes,Bikes,2014-03-07
1484.70,958,"Touring-3000 Blue, 54",Touring Bikes,Bikes,2014-02-24
1484.70,961,"Touring-3000 Yellow, 44",Touring Bikes,Bikes,2014-05-17
1484.70,965,"Touring-3000 Yellow, 62",Touring Bikes,Bikes,2013-11-13
1484.70,965,"Touring-3000 Yellow, 62",Touring Bikes,Bikes,2014-05-05
1484.70,963,"Touring-3000 Yellow, 54",Touring Bikes,Bikes,2013-09-16
1484.70,960,"Touring-3000 Blue, 62",Touring Bikes,Bikes,2014-03-13
1484.70,965,"Touring-3000 Yellow, 62",Touring Bikes,Bikes,2014-01-17
1484.70,961,"Touring-3000 Yellow, 44",Touring Bikes,Bikes,2014-03-07
1484.70,963,"Touring-3000 Yellow, 54",Touring Bikes,Bikes,2014-04-03
1484.70,965,"Touring-3000 Yellow, 62",Touring Bikes,Bikes,2014-04-10
1484.70,961,"Touring-3000 Yellow, 44",Touring Bikes,Bikes,2014-04-16
1484.70,959,"Touring-3000 Blue, 58",Touring Bikes,Bikes,2013-12-20
1484.70,961,"Touring-3000 Yellow, 44",Touring Bikes,Bikes,2014-05-18
1484.70,979,"Touring-3000 Blue, 50",Touring Bikes,Bikes,2013-06-25
1475.75,850,"Men's Sports Shorts, L",Shorts,Clothing,2012-06-30
1475.75,850,"Men's Sports Shorts, L",Shorts,Clothing,2012-08-30
1471.51,730,"LL Road Frame - Red, 62",Road Frames,Components,2011-08-01
1469.70,907,Rear Brakes,Brakes,Components,2014-05-01
1466.01,792,"Road-250 Red, 58",Road Bikes,Bikes,2014-01-28
1459.71,716,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,2013-12-31
1454.90,841,"Men's Sports Shorts, S",Shorts,Clothing,2013-02-28
1453.43,708,"Sport-100 Helmet, Black",Helmets,Accessories,2011-10-31
1445.19,748,"HL Mountain Frame - Silver, 38",Mountain Frames,Components,2011-12-01
1445.19,748,"HL Mountain Frame - Silver, 38",Mountain Frames,Components,2011-05-31
1445.19,739,"HL Mountain Frame - Silver, 42",Mountain Frames,Components,2012-04-30
1443.24,810,HL Mountain Handlebars,Handlebars,Components,2013-03-30
1443.24,810,HL Mountain Handlebars,Handlebars,Components,2013-04-30
1442.02,716,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,2013-01-28
1441.16,844,Minipump,Pumps,Accessories,2012-05-30
1432.96,859,"Half-Finger Gloves, M",Gloves,Clothing,2012-05-30
1428.65,722,"LL Road Frame - Black, 58",Road Frames,Components,2011-05-31
1428.49,947,HL Touring Handlebars,Handlebars,Components,2013-05-30
1427.59,822,"ML Road Frame-W - Yellow, 38",Road Frames,Components,2014-02-28
1427.59,833,"ML Road Frame-W - Yellow, 40",Road Frames,Components,2013-10-30
1427.59,733,"ML Road Frame - Red, 52",Road Frames,Components,2011-05-31
1422.51,712,AWC Logo Cap,Caps,Clothing,2014-03-31
1415.65,936,ML Mountain Pedal,Pedals,Components,2013-10-30
1413.18,715,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,2011-05-31
1405.73,858,"Half-Finger Gloves, S",Gloves,Clothing,2013-09-30
1403.77,850,"Men's Sports Shorts, L",Shorts,Clothing,2013-02-28
1403.77,841,"Men's Sports Shorts, S",Shorts,Clothing,2013-04-30
1399.60,707,"Sport-100 Helmet, Red",Helmets,Accessories,2013-12-31
1398.20,768,"Road-650 Black, 44",Road Bikes,Bikes,2011-07-29
1398.20,763,"Road-650 Red, 48",Road Bikes,Bikes,2012-01-04
1398.20,768,"Road-650 Black, 44",Road Bikes,Bikes,2011-11-24
1398.20,765,"Road-650 Black, 58",Road Bikes,Bikes,2011-11-20
1398.20,763,"Road-650 Red, 48",Road Bikes,Bikes,2012-05-17
1398.20,766,"Road-650 Black, 60",Road Bikes,Bikes,2012-04-01
1398.20,769,"Road-650 Black, 48",Road Bikes,Bikes,2012-02-12
1398.20,764,"Road-650 Red, 52",Road Bikes,Bikes,2011-10-12
1398.20,761,"Road-650 Red, 62",Road Bikes,Bikes,2012-03-24
1398.20,768,"Road-650 Black, 44",Road Bikes,Bikes,2011-06-27
1392.87,711,"Sport-100 Helmet, Blue",Helmets,Accessories,2013-01-28
1386.25,820,HL Road Front Wheel,Wheels,Components,2013-01-28
1384.99,815,LL Mountain Front Wheel,Wheels,Components,2013-02-28
1384.76,938,LL Road Pedal,Pedals,Components,2013-08-30
1384.76,935,LL Mountain Pedal,Pedals,Components,2013-09-30
1384.34,716,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,2011-07-01
1384.34,714,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,2013-01-28
1378.40,936,ML Mountain Pedal,Pedals,Components,2014-03-31
1372.81,806,ML Headset,Headsets,Components,2012-05-30
1372.68,708,"Sport-100 Helmet, Black",Helmets,Accessories,2012-12-31
1371.08,810,HL Mountain Handlebars,Handlebars,Components,2014-03-31
1371.08,813,HL Road Handlebars,Handlebars,Components,2013-08-30
1371.08,813,HL Road Handlebars,Handlebars,Components,2014-03-01
1370.52,843,Cable Lock,Locks,Accessories,2013-04-30
1367.32,844,Minipump,Pumps,Accessories,2012-09-30
1362.92,808,LL Mountain Handlebars,Handlebars,Components,2014-03-31
1362.07,909,ML Mountain Seat/Saddle,Saddles,Components,2014-05-01
1360.46,935,LL Mountain Pedal,Pedals,Components,2014-05-01
1355.50,716,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,2012-04-30
1352.50,711,"Sport-100 Helmet, Blue",Helmets,Accessories,2012-11-30
1345.39,712,AWC Logo Cap,Caps,Clothing,2013-10-30
1333.98,802,LL Fork,Forks,Components,2012-05-30
1331.78,850,"Men's Sports Shorts, L",Shorts,Clothing,2013-04-30
1326.66,714,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,2012-04-30
1317.21,809,ML Mountain Handlebars,Handlebars,Components,2012-11-30
1316.18,823,LL Mountain Rear Wheel,Wheels,Components,2012-08-30
1313.57,877,Bike Wash - Dissolver,Cleaners,Accessories,2013-07-31
1312.04,813,HL Road Handlebars,Handlebars,Components,2012-08-30
1312.04,940,HL Road Pedal,Pedals,Components,2014-01-29
1310.72,942,"ML Mountain Frame-W - Silver, 38",Mountain Frames,Components,2013-06-30
1298.92,810,HL Mountain Handlebars,Handlebars,Components,2013-09-30
1295.76,994,LL Bottom Bracket,Bottom Brackets,Components,2014-03-31
1291.94,711,"Sport-100 Helmet, Blue",Helmets,Accessories,2011-07-01
1291.94,707,"Sport-100 Helmet, Red",Helmets,Accessories,2011-10-31
1287.58,938,LL Road Pedal,Pedals,Components,2013-12-31
1287.58,938,LL Road Pedal,Pedals,Components,2014-03-01
1287.57,726,"LL Road Frame - Red, 48",Road Frames,Components,2011-08-01
1287.57,726,"LL Road Frame - Red, 48",Road Frames,Components,2012-01-29
1287.57,730,"LL Road Frame - Red, 62",Road Frames,Components,2011-12-01
1277.79,712,AWC Logo Cap,Caps,Clothing,2013-05-30
1268.98,715,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,2012-02-29
1268.98,714,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,2011-10-31
1263.53,823,LL Mountain Rear Wheel,Wheels,Components,2013-02-28
1263.53,823,LL Mountain Rear Wheel,Wheels,Components,2013-03-30
1263.36,910,HL Mountain Seat/Saddle,Saddles,Components,2013-09-30
1250.07,722,"LL Road Frame - Black, 58",Road Frames,Components,2011-08-01
1246.43,810,HL Mountain Handlebars,Handlebars,Components,2012-10-30
1244.13,712,AWC Logo Cap,Caps,Clothing,2013-03-30
1243.34,859,"Half-Finger Gloves, M",Gloves,Clothing,2013-02-28
1229.81,909,ML Mountain Seat/Saddle,Saddles,Components,2013-05-30
1229.38,936,ML Mountain Pedal,Pedals,Components,2013-05-30
1229.30,811,LL Road Handlebars,Handlebars,Components,2013-06-30
1226.75,810,HL Mountain Handlebars,Handlebars,Components,2014-03-01
1226.51,712,AWC Logo Cap,Caps,Clothing,2014-05-01
1214.85,953,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2013-06-15
1214.85,953,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2013-08-19
1214.85,953,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2014-01-03
1214.85,953,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2013-11-02
1214.85,953,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2013-09-17
1214.85,953,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2013-10-13
1214.85,953,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2013-06-23
1214.85,970,"Touring-2000 Blue, 46",Touring Bikes,Bikes,2014-02-04
1214.85,953,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2013-06-01
1214.85,953,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2013-10-16
1214.85,970,"Touring-2000 Blue, 46",Touring Bikes,Bikes,2014-03-03
1214.85,953,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2013-11-18
1214.85,970,"Touring-2000 Blue, 46",Touring Bikes,Bikes,2013-06-29
1214.85,953,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2013-11-24
1214.85,953,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2013-06-22
1214.85,971,"Touring-2000 Blue, 50",Touring Bikes,Bikes,2014-02-17
